season,team,full_name,position,jersey_number,depth_chart_position,depth_chart_order,week,formation,position_group,years_exp,height,weight,college,depth_chart_position_clean
2023,PHI,Jason Kelce,C,62,C,1,19,Offense,Offensive Line,NA,NA,NA,NA,C
2023,PHI,Avonte Maddox,CB,29,NCB,1,19,Defense,Defensive Back,NA,NA,NA,NA,CB1
2023,PHI,Darius Slay,CB,2,CB,1,19,Defense,Defensive Back,NA,NA,NA,NA,CB1
2023,PHI,James Bradberry,CB,24,CB,1,19,Defense,Defensive Back,NA,NA,NA,NA,CB1
2023,PHI,Mario Goodrich,CB,37,NCB,1,7,Defense,Defensive Back,NA,NA,NA,NA,CB1
2023,PHI,Bradley Roby,CB,33,NCB,2,19,Defense,Defensive Back,NA,NA,NA,NA,CB2
2023,PHI,Eli Ricks,CB,23,CB,2,19,Defense,Defensive Back,NA,NA,NA,NA,CB2
2023,PHI,Josiah Scott,CB,42,NCB,2,13,Defense,Defensive Back,NA,NA,NA,NA,CB2
2023,PHI,Kelee Ringo,CB,22,CB,2,19,Defense,Defensive Back,NA,NA,NA,NA,CB2
2023,PHI,Josh Jobe,CB,28,CB,3,19,Defense,Defensive Back,NA,NA,NA,NA,CB3
2023,PHI,Mekhi Garner,CB,43,CB,3,8,Defense,Defensive Back,NA,NA,NA,NA,CB3
2023,PHI,Brandon Graham,DE,55,DE,1,19,Defense,Defensive Line,NA,NA,NA,NA,DE1
2023,PHI,Derek Barnett,DE,95,DE,2,12,Defense,Defensive Line,NA,NA,NA,NA,DE2
2023,PHI,Fletcher Cox,DT,91,DT,1,19,Defense,Defensive Line,NA,NA,NA,NA,DT1
2023,PHI,Jordan Davis,DT,90,DT,1,19,Defense,Defensive Line,NA,NA,NA,NA,DT1
2023,PHI,Jalen Carter,DT,98,DT,2,19,Defense,Defensive Line,NA,NA,NA,NA,DT2
2023,PHI,Milton Williams,DT,93,DT,2,19,Defense,Defensive Line,NA,NA,NA,NA,DT2
2023,PHI,Kentavius Street,DT,93,DT,3,9,Defense,Defensive Line,NA,NA,NA,NA,DT3
2023,PHI,Marlon Tuipulotu,DT,95,DT,3,19,Defense,Defensive Line,NA,NA,NA,NA,DT3
2023,PHI,Moro Ojomo,DT,97,DT,3,19,Defense,Defensive Line,NA,NA,NA,NA,DT3
2023,PHI,Justin Evans,FS,30,S,1,6,Defense,Defensive Back,NA,NA,NA,NA,FS
2023,PHI,Kevin Byard,FS,31,S,1,19,Defense,Defensive Back,NA,NA,NA,NA,FS
2023,PHI,Terrell Edmunds,FS,45,S,2,8,Defense,Defensive Back,NA,NA,NA,NA,FS
2023,PHI,Cam Jurgens,G,51,RG,1,19,Offense,Offensive Line,NA,NA,NA,NA,LG
2023,PHI,Landon Dickerson,G,69,LG,1,19,Offense,Offensive Line,NA,NA,NA,NA,LG
2023,PHI,Iosua Opeta,G,76,LG,2,19,Offense,Offensive Line,NA,NA,NA,NA,RG
2023,PHI,Tyler Steen,G,56,RG,2,19,Offense,Offensive Line,NA,NA,NA,NA,RG
2023,PHI,Nakobe Dean,ILB,17,MIKE,1,10,Defense,Linebacker,NA,NA,NA,NA,ILB
2023,PHI,Zach Cunningham,ILB,52,WILL,1,19,Defense,Linebacker,NA,NA,NA,NA,ILB
2023,PHI,Ben VanSumeren,ILB,57,MIKE,2,19,Defense,Linebacker,NA,NA,NA,NA,ILB2
2023,PHI,Christian Elliss,ILB,53,WILL,2,14,Defense,Linebacker,NA,NA,NA,NA,ILB2
2023,PHI,Jake Elliott,K,4,K,1,19,Special Teams,Kicker,NA,NA,NA,NA,K
2023,PHI,Josh Sweat,LB,19,DE,1,19,Defense,Linebacker,NA,NA,NA,NA,ILB
2023,PHI,Rick Lovato,LS,49,LS,1,19,Special Teams,Long Snapper,NA,NA,NA,NA,LS
2023,PHI,Shaquille Leonard,MLB,53,WILL,2,19,Defense,Linebacker,NA,NA,NA,NA,ILB2
2023,PHI,Haason Reddick,OLB,7,SAM,1,19,Defense,Linebacker,NA,NA,NA,NA,OLB1
2023,PHI,Nicholas Morrow,OLB,52,MIKE,1,19,Defense,Linebacker,NA,NA,NA,NA,OLB1
2023,PHI,Nolan Smith,OLB,3,SAM,2,19,Defense,Linebacker,NA,NA,NA,NA,OLB2
2023,PHI,Patrick Johnson,OLB,48,SAM,3,19,Defense,Linebacker,NA,NA,NA,NA,OLB3
2023,PHI,Arryn Siposs,P,10,P,1,2,Special Teams,Punter,NA,NA,NA,NA,P
2023,PHI,Braden Mann,P,10,P,1,19,Special Teams,Punter,NA,NA,NA,NA,P
2023,PHI,Jalen Hurts,QB,1,QB,1,19,Offense,Quarterback,NA,NA,NA,NA,QB
2023,PHI,Marcus Mariota,QB,0,QB,2,19,Offense,Quarterback,NA,NA,NA,NA,QB
2023,PHI,Tanner McKee,QB,16,QB,3,19,Offense,Quarterback,NA,NA,NA,NA,QB
2023,PHI,D'Andre Swift,RB,4,RB,1,19,Offense,Running Back,NA,NA,NA,NA,RB
2023,PHI,Kenneth Gainwell,RB,14,RB,2,19,Offense,Running Back,NA,NA,NA,NA,RB2
2023,PHI,Boston Scott,RB,30,RB,3,19,Offense,Running Back,NA,NA,NA,NA,RB3
2023,PHI,Rashaad Penny,RB,28,"
    ",3,19,Offense,Running Back,NA,NA,NA,NA,RB3
2023,PHI,Reed Blankenship,SS,32,S,1,19,Defense,Defensive Back,NA,NA,NA,NA,SS
2023,PHI,Sydney Brown,SS,21,S,2,19,Defense,Defensive Back,NA,NA,NA,NA,SS
2023,PHI,Jordan Mailata,T,68,LT,1,19,Offense,Offensive Line,NA,NA,NA,NA,LT
2023,PHI,Lane Johnson,T,65,RT,1,19,Offense,Offensive Line,NA,NA,NA,NA,LT
2023,PHI,Fred Johnson,T,74,LT,2,19,Offense,Offensive Line,NA,NA,NA,NA,RT
2023,PHI,Jack Driscoll,T,75,RT,2,19,Offense,Offensive Line,NA,NA,NA,NA,RT
2023,PHI,Dallas Goedert,TE,88,TE,1,19,Offense,Tight End,NA,NA,NA,NA,TE
2023,PHI,Jack Stoll,TE,89,TE,2,19,Offense,Tight End,NA,NA,NA,NA,TE2
2023,PHI,Albert Okwuegbunam,TE,85,"
    ",3,17,Offense,Tight End,NA,NA,NA,NA,TE3
2023,PHI,Grant Calcaterra,TE,81,TE,3,19,Offense,Tight End,NA,NA,NA,NA,TE3
2023,PHI,A.J. Brown,WR,11,WR,1,19,Offense,Wide Receiver,NA,NA,NA,NA,WR1
2023,PHI,DeVonta Smith,WR,6,WR,1,19,Offense,Wide Receiver,NA,NA,NA,NA,WR1
2023,PHI,Julio Jones,WR,80,WR,1,19,Offense,Wide Receiver,NA,NA,NA,NA,WR1
2023,PHI,Britain Covey,WR,18,WR,2,19,Offense,Wide Receiver,NA,NA,NA,NA,WR2
2023,PHI,Devon Allen,WR,82,WR,2,7,Offense,Wide Receiver,NA,NA,NA,NA,WR2
2023,PHI,Olamide Zaccheaus,WR,14,WR,2,19,Offense,Wide Receiver,NA,NA,NA,NA,WR2
2023,PHI,Quez Watkins,WR,16,WR,2,19,Offense,Wide Receiver,NA,NA,NA,NA,WR2
2023,PIT,Mason Cole,C,61,C,1,19,Offense,Offensive Line,NA,NA,NA,NA,C
2023,PIT,Chandon Sullivan,CB,34,NB,1,19,Defense,Defensive Back,NA,NA,NA,NA,CB1
2023,PIT,Joey Porter,CB,24,RCB,1,19,Defense,Defensive Back,NA,NA,NA,NA,CB1
2023,PIT,Patrick Peterson,CB,20,LCB,1,19,Defense,Defensive Back,NA,NA,NA,NA,CB1
2023,PIT,Levi Wallace,CB,39,RCB,2,19,Defense,Defensive Back,NA,NA,NA,NA,CB2
2023,PIT,Darius Rush,CB,21,"
    ",3,19,Defense,Defensive Back,NA,NA,NA,NA,CB3
2023,PIT,Desmond King,CB,25,RCB,3,6,Defense,Defensive Back,NA,NA,NA,NA,CB3
2023,PIT,James Pierre,CB,29,RCB,3,19,Defense,Defensive Back,NA,NA,NA,NA,CB3
2023,PIT,DeMarvin Leal,DE,98,DT,2,19,Defense,Defensive Line,NA,NA,NA,NA,DE2
2023,PIT,Isaiahh Loudermilk,DE,92,DT,3,19,Defense,Defensive Line,NA,NA,NA,NA,DE3
2023,PIT,Cameron Heyward,DT,97,DT,1,19,Defense,Defensive Line,NA,NA,NA,NA,DT1
2023,PIT,Keeanu Benton,DT,95,NT,1,19,Defense,Defensive Line,NA,NA,NA,NA,DT1
2023,PIT,Larry Ogunjobi,DT,99,DE,1,19,Defense,Defensive Line,NA,NA,NA,NA,DT1
2023,PIT,Keanu Neal,FS,31,SS,1,11,Defense,Defensive Back,NA,NA,NA,NA,FS
2023,PIT,Minkah Fitzpatrick,FS,39,FS,1,19,Defense,Defensive Back,NA,NA,NA,NA,FS
2023,PIT,Elijah Riley,FS,37,SS,3,19,Defense,Defensive Back,NA,NA,NA,NA,FS
2023,PIT,Isaac Seumalo,G,73,LG,1,19,Offense,Offensive Line,NA,NA,NA,NA,LG
2023,PIT,James Daniels,G,78,RG,1,19,Offense,Offensive Line,NA,NA,NA,NA,LG
2023,PIT,Nate Herbig,G,71,C,2,19,Offense,Offensive Line,NA,NA,NA,NA,RG
2023,PIT,Cole Holcomb,ILB,55,LILB,1,10,Defense,Linebacker,NA,NA,NA,NA,ILB
2023,PIT,Elandon Roberts,ILB,50,RILB,1,19,Defense,Linebacker,NA,NA,NA,NA,ILB
2023,PIT,Mykal Walker,ILB,32,LILB,1,19,Defense,Linebacker,NA,NA,NA,NA,ILB
2023,PIT,Blake Martinez,ILB,40,LILB,2,19,Defense,Linebacker,NA,NA,NA,NA,ILB2
2023,PIT,Mark Robinson,ILB,93,RILB,2,19,Defense,Linebacker,NA,NA,NA,NA,ILB2
2023,PIT,Chris Boswell,K,9,K,1,19,Special Teams,Kicker,NA,NA,NA,NA,K
2023,PIT,Christian Kuntz,LS,46,LS,1,19,Special Teams,Long Snapper,NA,NA,NA,NA,LS
2023,PIT,Armon Watts,NT,94,DE,2,19,Defense,Defensive Line,NA,NA,NA,NA,DT1
2023,PIT,Montravius Adams,NT,57,NT,2,19,Defense,Defensive Line,NA,NA,NA,NA,DT1
2023,PIT,Breiden Fehoko,NT,96,NT,3,11,Defense,Defensive Line,NA,NA,NA,NA,DT1
2023,PIT,Alex Highsmith,OLB,56,ROLB,1,19,Defense,Linebacker,NA,NA,NA,NA,OLB1
2023,PIT,Kwon Alexander,OLB,54,LILB,1,11,Defense,Linebacker,NA,NA,NA,NA,OLB1
2023,PIT,T.J. Watt,OLB,90,LOLB,1,19,Defense,Linebacker,NA,NA,NA,NA,OLB1
2023,PIT,Markus Golden,OLB,44,LOLB,2,19,Defense,Linebacker,NA,NA,NA,NA,OLB2
2023,PIT,Nick Herbig,OLB,51,ROLB,2,19,Defense,Linebacker,NA,NA,NA,NA,OLB2
2023,PIT,Kyron Johnson,OLB,53,LOLB,3,19,Defense,Linebacker,NA,NA,NA,NA,OLB3
2023,PIT,Pressley Harvin,P,6,P,1,19,Special Teams,Punter,NA,NA,NA,NA,P
2023,PIT,Kenny Pickett,QB,7,QB,1,19,Offense,Quarterback,NA,NA,NA,NA,QB
2023,PIT,Mason Rudolph,QB,11,QB,2,19,Offense,Quarterback,NA,NA,NA,NA,QB
2023,PIT,Mitchell Trubisky,QB,11,QB,3,19,Offense,Quarterback,NA,NA,NA,NA,QB
2023,PIT,Godwin Igwebuike,RB,48,KR,1,19,Special Teams,Running Back,NA,NA,NA,NA,RB
2023,PIT,Najee Harris,RB,22,RB,1,19,Offense,Running Back,NA,NA,NA,NA,RB
2023,PIT,Anthony McFarland,RB,26,KR,2,16,Special Teams,Running Back,NA,NA,NA,NA,RB2
2023,PIT,Jaylen Warren,RB,30,RB,2,19,Offense,Running Back,NA,NA,NA,NA,RB2
2023,PIT,Miles Killebrew,SS,28,SS,1,19,Defense,Defensive Back,NA,NA,NA,NA,SS
2023,PIT,Damontae Kazee,SS,23,FS,2,16,Defense,Defensive Back,NA,NA,NA,NA,SS
2023,PIT,Trenton Thompson,SS,17,SS,2,19,Defense,Defensive Back,NA,NA,NA,NA,SS
2023,PIT,Broderick Jones,T,77,RT,1,19,Offense,Offensive Line,NA,NA,NA,NA,LT
2023,PIT,Dan Moore,T,65,LT,1,19,Offense,Offensive Line,NA,NA,NA,NA,LT
2023,PIT,Chukwuma Okorafor,T,76,RT,2,19,Offense,Offensive Line,NA,NA,NA,NA,RT
2023,PIT,Spencer Anderson,T,74,LG,2,19,Offense,Offensive Line,NA,NA,NA,NA,RT
2023,PIT,Dylan Cook,T,60,RT,3,19,Offense,Offensive Line,NA,NA,NA,NA,T3
2023,PIT,Connor Heyward,TE,83,FB,1,19,Offense,Tight End,NA,NA,NA,NA,TE
2023,PIT,Pat Freiermuth,TE,88,TE,1,19,Offense,Tight End,NA,NA,NA,NA,TE
2023,PIT,Darnell Washington,TE,80,TE,2,19,Offense,Tight End,NA,NA,NA,NA,TE2
2023,PIT,Rod Williams,TE,87,"
    ",3,19,Offense,Tight End,NA,NA,NA,NA,TE3
2023,PIT,Allen Robinson,WR,11,WR,1,19,Offense,Wide Receiver,NA,NA,NA,NA,WR1
2023,PIT,Diontae Johnson,WR,5,WR,1,19,Offense,Wide Receiver,NA,NA,NA,NA,WR1
2023,PIT,George Pickens,WR,14,WR,1,19,Offense,Wide Receiver,NA,NA,NA,NA,WR1
2023,PIT,Calvin Austin,WR,19,WR,2,19,Offense,Wide Receiver,NA,NA,NA,NA,WR2
2023,PIT,Gunner Olszewski,WR,80,WR,2,6,Offense,Wide Receiver,NA,NA,NA,NA,WR2
2023,PIT,Miles Boykin,WR,81,WR,2,19,Offense,Wide Receiver,NA,NA,NA,NA,WR2
2023,SEA,Evan Brown,C,62,C,1,19,Offense,Offensive Line,NA,NA,NA,NA,C
2023,SEA,Olusegun Oluwatimi,C,51,C,2,19,Offense,Offensive Line,NA,NA,NA,NA,C2
2023,SEA,Devon Witherspoon,CB,21,LCB,1,19,Defense,Defensive Back,NA,NA,NA,NA,CB1
2023,SEA,Tariq Woolen,CB,27,RCB,1,19,Defense,Defensive Back,NA,NA,NA,NA,CB1
2023,SEA,Coby Bryant,CB,8,S,2,19,Defense,Defensive Back,NA,NA,NA,NA,CB2
2023,SEA,Michael Jackson,CB,30,RCB,2,19,Defense,Defensive Back,NA,NA,NA,NA,CB2
2023,SEA,Tre Brown,CB,22,LCB,2,19,Defense,Defensive Back,NA,NA,NA,NA,CB2
2023,SEA,Artie Burns,CB,23,RCB,3,19,Defense,Defensive Back,NA,NA,NA,NA,CB3
2023,SEA,Kyu Blu Kelly,CB,36,LCB,3,10,Defense,Defensive Back,NA,NA,NA,NA,CB3
2023,SEA,Dre'Mont Jones,DE,55,DE,1,19,Defense,Defensive Line,NA,NA,NA,NA,DE1
2023,SEA,Mario Edwards,DE,97,DE,2,19,Defense,Defensive Line,NA,NA,NA,NA,DE2
2023,SEA,Mike Morris,DE,94,DE,2,3,Defense,Defensive Line,NA,NA,NA,NA,DE2
2023,SEA,Myles Adams,DE,95,DE,2,19,Defense,Defensive Line,NA,NA,NA,NA,DE2
2023,SEA,Leonard Williams,DT,99,DE,1,19,Defense,Defensive Line,NA,NA,NA,NA,DT1
2023,SEA,Quandre Diggs,FS,6,S,1,19,Defense,Defensive Back,NA,NA,NA,NA,FS
2023,SEA,Anthony Bradford,G,75,RG,1,19,Offense,Offensive Line,NA,NA,NA,NA,LG
2023,SEA,Damien Lewis,G,68,LG,1,19,Offense,Offensive Line,NA,NA,NA,NA,LG
2023,SEA,Phil Haynes,G,60,RG,1,13,Offense,Offensive Line,NA,NA,NA,NA,LG
2023,SEA,Ben Brown,G,79,LG,2,7,Offense,Offensive Line,NA,NA,NA,NA,RG
2023,SEA,McClendon Curtis,G,66,RG,3,19,Offense,Offensive Line,NA,NA,NA,NA,G3
2023,SEA,Bobby Wagner,ILB,54,ILB,1,19,Defense,Linebacker,NA,NA,NA,NA,ILB
2023,SEA,Jordyn Brooks,ILB,20,ILB,1,19,Defense,Linebacker,NA,NA,NA,NA,ILB
2023,SEA,Devin Bush,ILB,30,ILB,2,19,Defense,Linebacker,NA,NA,NA,NA,ILB2
2023,SEA,Nick Bellore,ILB,44,ILB,2,19,Defense,Linebacker,NA,NA,NA,NA,ILB2
2023,SEA,Drake Thomas,ILB,42,ILB,3,10,Defense,Linebacker,NA,NA,NA,NA,ILB3
2023,SEA,Patrick O'Connell,ILB,50,ILB,3,19,Defense,Linebacker,NA,NA,NA,NA,ILB3
2023,SEA,Jason Myers,K,5,K,1,19,Special Teams,Kicker,NA,NA,NA,NA,K
2023,SEA,Chris Stoll,LS,41,LS,1,19,Special Teams,Long Snapper,NA,NA,NA,NA,LS
2023,SEA,Jarran Reed,NT,90,NT,1,19,Defense,Defensive Line,NA,NA,NA,NA,DT1
2023,SEA,Cameron Young,NT,93,NT,2,19,Defense,Defensive Line,NA,NA,NA,NA,DT1
2023,SEA,Boye Mafe,OLB,53,OLB,1,19,Defense,Linebacker,NA,NA,NA,NA,OLB1
2023,SEA,Darrell Taylor,OLB,52,OLB,1,19,Defense,Linebacker,NA,NA,NA,NA,OLB1
2023,SEA,Uchenna Nwosu,OLB,10,OLB,1,8,Defense,Linebacker,NA,NA,NA,NA,OLB1
2023,SEA,Derick Hall,OLB,58,OLB,2,19,Defense,Linebacker,NA,NA,NA,NA,OLB2
2023,SEA,Frank Clark,OLB,57,OLB,2,17,Defense,Linebacker,NA,NA,NA,NA,OLB2
2023,SEA,Jon Rhattigan,OLB,59,ILB,3,19,Defense,Linebacker,NA,NA,NA,NA,OLB3
2023,SEA,Tyreke Smith,OLB,50,OLB,3,3,Defense,Linebacker,NA,NA,NA,NA,OLB3
2023,SEA,Michael Dickson,P,4,P,1,19,Special Teams,Punter,NA,NA,NA,NA,P
2023,SEA,Geno Smith,QB,7,QB,1,19,Offense,Quarterback,NA,NA,NA,NA,QB
2023,SEA,Drew Lock,QB,2,QB,2,19,Offense,Quarterback,NA,NA,NA,NA,QB
2023,SEA,DeeJay Dallas,RB,20,PR,1,19,Special Teams,Running Back,NA,NA,NA,NA,RB
2023,SEA,Kenneth Walker,RB,9,RB,1,19,Offense,Running Back,NA,NA,NA,NA,RB
2023,SEA,Zach Charbonnet,RB,26,RB,2,19,Offense,Running Back,NA,NA,NA,NA,RB2
2023,SEA,Kenny McIntosh,RB,25,"
    ",3,19,Offense,Running Back,NA,NA,NA,NA,RB3
2023,SEA,Jamal Adams,SS,33,S,1,17,Defense,Defensive Back,NA,NA,NA,NA,SS
2023,SEA,Julian Love,SS,20,S,1,19,Defense,Defensive Back,NA,NA,NA,NA,SS
2023,SEA,Jerrick Reed,SS,32,S,2,12,Defense,Defensive Back,NA,NA,NA,NA,SS
2023,SEA,Ty Okada,SS,39,S,2,19,Defense,Defensive Back,NA,NA,NA,NA,SS
2023,SEA,Abraham Lucas,T,72,RT,1,19,Offense,Offensive Line,NA,NA,NA,NA,LT
2023,SEA,Charles Cross,T,67,LT,1,19,Offense,Offensive Line,NA,NA,NA,NA,LT
2023,SEA,Jason Peters,T,70,RG,2,19,Offense,Offensive Line,NA,NA,NA,NA,RT
2023,SEA,Stone Forsythe,T,78,LT,2,19,Offense,Offensive Line,NA,NA,NA,NA,RT
2023,SEA,Jake Curhan,T,73,RT,3,19,Offense,Offensive Line,NA,NA,NA,NA,T3
2023,SEA,Raiqwon O'Neal,T,79,LT,3,19,Offense,Offensive Line,NA,NA,NA,NA,T3
2023,SEA,Will Dissly,TE,81,TE,1,19,Offense,Tight End,NA,NA,NA,NA,TE
2023,SEA,Noah Fant,TE,87,TE,2,19,Offense,Tight End,NA,NA,NA,NA,TE2
2023,SEA,Brady Russell,TE,38,"
    ",3,19,Offense,Tight End,NA,NA,NA,NA,TE3
2023,SEA,Colby Parkinson,TE,86,TE,3,19,Offense,Tight End,NA,NA,NA,NA,TE3
2023,SEA,DK Metcalf,WR,14,WR,1,19,Offense,Wide Receiver,NA,NA,NA,NA,WR1
2023,SEA,Tyler Lockett,WR,16,WR,1,19,Offense,Wide Receiver,NA,NA,NA,NA,WR1
2023,SEA,Cody Thompson,WR,83,WR,2,9,Offense,Wide Receiver,NA,NA,NA,NA,WR2
2023,SEA,D'Wayne Eskridge,WR,1,WR,2,17,Offense,Wide Receiver,NA,NA,NA,NA,WR2
2023,SEA,Dareke Young,WR,83,WR,2,19,Offense,Wide Receiver,NA,NA,NA,NA,WR2
2023,SEA,Jaxon Smith-Njigba,WR,11,WR,2,19,Offense,Wide Receiver,NA,NA,NA,NA,WR2
2023,SEA,Jake Bobo,WR,19,WR,3,19,Offense,Wide Receiver,NA,NA,NA,NA,WR3
2023,SF,Jake Brendel,C,64,C,1,19,Offense,Offensive Line,NA,NA,NA,NA,C
2023,SF,Jon Feliciano,C,55,LG,2,19,Offense,Offensive Line,NA,NA,NA,NA,C2
2023,SF,Charvarius Ward,CB,7,LCB,1,19,Defense,Defensive Back,NA,NA,NA,NA,CB1
2023,SF,Deommodore Lenoir,CB,2,RCB,1,19,Defense,Defensive Back,NA,NA,NA,NA,CB1
2023,SF,Isaiah Oliver,CB,26,NB,1,19,Defense,Defensive Back,NA,NA,NA,NA,CB1
2023,SF,Ambry Thomas,CB,20,RCB,2,19,Defense,Defensive Back,NA,NA,NA,NA,CB2
2023,SF,Samuel Womack,CB,0,LCB,2,19,Defense,Defensive Back,NA,NA,NA,NA,CB2
2023,SF,Darrell Luter,CB,28,RCB,3,19,Defense,Defensive Back,NA,NA,NA,NA,CB3
2023,SF,Clelin Ferrell,DE,99,LDE,1,19,Defense,Defensive Line,NA,NA,NA,NA,DE1
2023,SF,Drake Jackson,DE,95,LDE,1,9,Defense,Defensive Line,NA,NA,NA,NA,DE1
2023,SF,Nick Bosa,DE,97,RDE,1,19,Defense,Defensive Line,NA,NA,NA,NA,DE1
2023,SF,Austin Bryant,DE,41,LDE,2,2,Defense,Defensive Line,NA,NA,NA,NA,DE2
2023,SF,Chase Young,DE,99,LDE,2,19,Defense,Defensive Line,NA,NA,NA,NA,DE2
2023,SF,Kerry Hyder,DE,56,LDE,2,5,Defense,Defensive Line,NA,NA,NA,NA,DE2
2023,SF,Robert Beal,DE,51,RDE,3,19,Defense,Defensive Line,NA,NA,NA,NA,DE3
2023,SF,Arik Armstead,DT,91,LDT,1,19,Defense,Defensive Line,NA,NA,NA,NA,DT1
2023,SF,Javon Hargrave,DT,98,RDT,1,19,Defense,Defensive Line,NA,NA,NA,NA,DT1
2023,SF,Javon Kinlaw,DT,99,RDT,2,19,Defense,Defensive Line,NA,NA,NA,NA,DT2
2023,SF,Kevin Givens,DT,90,LDT,2,19,Defense,Defensive Line,NA,NA,NA,NA,DT2
2023,SF,Kalia Davis,DT,93,LDT,3,16,Defense,Defensive Line,NA,NA,NA,NA,DT3
2023,SF,Kyle Juszczyk,FB,44,FB,1,19,Offense,Running Back,NA,NA,NA,NA,FB
2023,SF,Tashaun Gipson,FS,31,FS,1,19,Defense,Defensive Back,NA,NA,NA,NA,FS
2023,SF,George Odum,FS,30,SS,2,13,Defense,Defensive Back,NA,NA,NA,NA,FS
2023,SF,Logan Ryan,FS,33,FS,2,19,Defense,Defensive Back,NA,NA,NA,NA,FS
2023,SF,Aaron Banks,G,65,LG,1,19,Offense,Offensive Line,NA,NA,NA,NA,LG
2023,SF,Spencer Burford,G,74,RG,1,19,Offense,Offensive Line,NA,NA,NA,NA,LG
2023,SF,Ben Bartch,G,78,RG,2,19,Offense,Offensive Line,NA,NA,NA,NA,RG
2023,SF,Nick Zakelj,G,63,LG,2,11,Offense,Offensive Line,NA,NA,NA,NA,RG
2023,SF,Dre Greenlaw,ILB,57,WILL,1,19,Defense,Linebacker,NA,NA,NA,NA,ILB
2023,SF,Fred Warner,ILB,54,MIKE,1,19,Defense,Linebacker,NA,NA,NA,NA,ILB
2023,SF,Dee Winters,ILB,53,WILL,2,19,Defense,Linebacker,NA,NA,NA,NA,ILB2
2023,SF,Jalen Graham,ILB,50,MIKE,3,19,Defense,Linebacker,NA,NA,NA,NA,ILB3
2023,SF,Jake Moody,K,4,K,1,19,Special Teams,Kicker,NA,NA,NA,NA,K
2023,SF,Taybor Pepper,LS,46,LS,1,19,Special Teams,Long Snapper,NA,NA,NA,NA,LS
2023,SF,Oren Burks,OLB,42,SAM,1,19,Defense,Linebacker,NA,NA,NA,NA,OLB1
2023,SF,Demetrius Flannigan-Fowles,OLB,45,MIKE,2,19,Defense,Linebacker,NA,NA,NA,NA,OLB2
2023,SF,Randy Gregory,OLB,56,RDE,2,19,Defense,Linebacker,NA,NA,NA,NA,OLB2
2023,SF,Mitch Wishnowsky,P,3,P,1,19,Special Teams,Punter,NA,NA,NA,NA,P
2023,SF,Brock Purdy,QB,13,QB,1,19,Offense,Quarterback,NA,NA,NA,NA,QB
2023,SF,Sam Darnold,QB,14,QB,2,19,Offense,Quarterback,NA,NA,NA,NA,QB
2023,SF,Brandon Allen,QB,17,QB,3,19,Offense,Quarterback,NA,NA,NA,NA,QB
2023,SF,Christian McCaffrey,RB,23,RB,1,19,Offense,Running Back,NA,NA,NA,NA,RB
2023,SF,Elijah Mitchell,RB,25,RB,2,19,Offense,Running Back,NA,NA,NA,NA,RB2
2023,SF,Jordan Mason,RB,24,RB,3,19,Offense,Running Back,NA,NA,NA,NA,RB3
2023,SF,Tyrion Davis-Price,RB,32,RB,3,14,Offense,Running Back,NA,NA,NA,NA,RB3
2023,SF,Ji'Ayir Brown,SS,27,SS,1,19,Defense,Defensive Back,NA,NA,NA,NA,SS
2023,SF,Talanoa Hufanga,SS,29,SS,1,12,Defense,Defensive Back,NA,NA,NA,NA,SS
2023,SF,Colton McKivitz,T,68,RT,1,19,Offense,Offensive Line,NA,NA,NA,NA,LT
2023,SF,Trent Williams,T,71,LT,1,19,Offense,Offensive Line,NA,NA,NA,NA,LT
2023,SF,Jaylon Moore,T,76,LT,2,19,Offense,Offensive Line,NA,NA,NA,NA,RT
2023,SF,Matt Pryor,T,79,RT,2,19,Offense,Offensive Line,NA,NA,NA,NA,RT
2023,SF,George Kittle,TE,85,TE,1,19,Offense,Tight End,NA,NA,NA,NA,TE
2023,SF,Charlie Woerner,TE,89,TE,2,19,Offense,Tight End,NA,NA,NA,NA,TE2
2023,SF,Brayden Willis,TE,9,"
    ",3,19,Offense,Tight End,NA,NA,NA,NA,TE3
2023,SF,Ross Dwelley,TE,85,TE,3,18,Offense,Tight End,NA,NA,NA,NA,TE3
2023,SF,Brandon Aiyuk,WR,11,WR,1,19,Offense,Wide Receiver,NA,NA,NA,NA,WR1
2023,SF,Deebo Samuel,WR,1,WR,1,19,Offense,Wide Receiver,NA,NA,NA,NA,WR1
2023,SF,Jauan Jennings,WR,15,WR,2,19,Offense,Wide Receiver,NA,NA,NA,NA,WR2
2023,SF,Ray-Ray McCloud,WR,34,WR,2,14,Offense,Wide Receiver,NA,NA,NA,NA,WR2
2023,SF,Ronnie Bell,WR,10,WR,2,19,Offense,Wide Receiver,NA,NA,NA,NA,WR2
2023,SF,Chris Conley,WR,18,WR,3,19,Offense,Wide Receiver,NA,NA,NA,NA,WR3
2023,TB,Robert Hainsey,C,70,C,1,19,Offense,Offensive Line,NA,NA,NA,NA,C
2023,TB,Carlton Davis,CB,23,CB,1,19,Defense,Defensive Back,NA,NA,NA,NA,CB1
2023,TB,Jamel Dean,CB,35,CB,1,19,Defense,Defensive Back,NA,NA,NA,NA,CB1
2023,TB,Dee Delaney,CB,29,S,2,19,Defense,Defensive Back,NA,NA,NA,NA,CB2
2023,TB,Zyon McCollum,CB,27,CB,2,19,Defense,Defensive Back,NA,NA,NA,NA,CB2
2023,TB,Derrek Pitts,CB,38,CB,3,8,Defense,Defensive Back,NA,NA,NA,NA,CB3
