player_id,player_name,position,team,height,weight,years_exp,rookie_year,birth_date,college
00-0037313,Montaric Brown,DB,JAX,72,190,1,2022,1999-08-24,Arkansas
00-0037314,Isaiah Thomas,DL,CLE,77,272,1,2022,1998-12-03,Oklahoma
00-0037315,Cameron Goode,LB,MIA,75,240,1,2022,1998-04-15,California
00-0037316,Mark Robinson,LB,PIT,71,235,1,2022,1999-08-14,Mississippi
00-0037317,Nick Muse,TE,MIN,77,250,1,2022,1998-11-25,South Carolina
00-0037318,Baylon Spector,LB,BUF,72,235,1,2022,1998-10-20,Clemson
00-0037319,Faion Hicks,DB,NO,70,185,1,2022,1998-09-02,Wisconsin
00-0037320,Deane Leonard,DB,LAC,72,195,1,2022,1999-11-20,Mississippi
00-0037321,Chase Lucas,DB,DET,71,176,1,2022,1997-03-04,Arizona State
00-0037322,Thayer Munford,OL,LV,78,315,1,2022,1999-09-18,Ohio State
00-0037323,Rodney Thomas,DB,IND,73,201,1,2022,1998-06-26,Yale
00-0037324,Chris Oladokun,QB,KC,74,195,1,2022,1997-09-03,South Dakota State
00-0037325,Kalon Barnes,DB,CLE,72,186,1,2022,1998-12-16,Baylor
00-0037326,Dawson Deaton,OL,CLE,73,310,1,2022,1999-05-06,Texas Tech
00-0037327,Skylar Thompson,QB,MIA,74,221,1,2022,1997-06-04,Kansas State
00-0037329,Brittain Brown,RB,LV,73,205,1,2022,1997-10-10,UCLA
00-0037330,Jesse Luketa,LB,ARI,75,242,1,2022,1999-01-15,Penn State
00-0037331,Zander Horvath,RB,LAC,75,230,1,2022,1998-12-10,Purdue
00-0037332,D'Anthony Bell,DB,CLE,73,200,1,2022,1996-10-17,West Florida
00-0037334,Mike Harley,WR,CLE,71,182,1,2022,NA,Miami
00-0037336,Brock Hoffman,OL,DAL,76,317,1,2022,1999-07-02,Virginia Tech
00-0037337,Shaun Jolly,DB,LA,69,183,1,2022,1998-10-17,Appalachian State
00-0037340,Zaire Mitchell-Paden,TE,CLE,77,267,1,2022,1999-08-20,Florida Atlantic
00-0037341,Roderick Perry,DL,SEA,74,315,1,2022,NA,Illinois
00-0037343,Isaiah Weston,WR,CLE,76,210,1,2022,NA,Northern Iowa
00-0037346,Owen Carney,DL,CIN,74,252,1,2022,NA,Illinois
00-0037348,Tanner Conner,WR,MIA,75,223,1,2022,1998-03-20,Idaho State
00-0037349,Kellen Diesch,OL,PIT,79,300,1,2022,1997-08-23,Arizona State
00-0037350,Elijah Hamilton,DB,GB,74,205,1,2022,NA,Louisiana Tech
00-0037352,Deandre Johnson,LB,GB,75,260,1,2022,NA,Miami
00-0037353,Kader Kohou,DB,MIA,70,187,1,2022,1998-11-28,Texas A&amp;M-Commerce
00-0037354,Verone McKinley,DB,ARI,70,194,1,2022,1999-06-29,Oregon
00-0037355,Braylon Sanders,WR,MIA,73,185,1,2022,1999-01-21,Mississippi
00-0037356,Ben Stille,DL,ARI,76,293,1,2022,1997-11-12,Nebraska
00-0037362,Ra'Shaun Henry,WR,SEA,75,190,1,2022,1998-02-04,Virginia
00-0037363,Marquan McCall,DL,LV,75,379,1,2022,1999-03-26,Kentucky
00-0037364,Arron Mosby,LB,GB,74,230,1,2022,1999-04-13,Fresno State
00-0037366,Charleston Rambo,WR,PHI,73,175,1,2022,1999-08-10,Miami
00-0037368,Derek Wright,WR,CAR,73,186,1,2022,1998-08-13,Utah State
00-0037369,Austin Allen,TE,GB,80,260,1,2022,1998-11-10,Nebraska
00-0037370,Yusuf Corker,DB,CIN,72,197,1,2022,NA,Kentucky
00-0037372,Darren Evans,DB,NYG,75,174,1,2022,NA,Louisiana State
00-0037373,Zyon Gilbert,DB,GB,72,174,1,2022,1999-02-04,Florida Atlantic
00-0037375,Christopher Hinton,DL,LAC,76,310,1,2022,2000-09-14,Michigan
00-0037377,Trenton Thompson,DB,PIT,73,200,1,2022,1997-12-18,San Diego State
00-0037379,Christopher Allen,LB,DEN,76,250,1,2022,NA,Alabama
00-0037380,Kaden Davis,WR,ARI,73,190,1,2022,1998-09-25,Northwest Missouri State
00-0037381,Sebastian Gutierrez,OL,SF,78,295,1,2022,1998-07-06,Minot State
00-0037382,Brandon Johnson,WR,DEN,74,186,1,2022,1998-07-26,Central Florida
00-0037383,Kana'i Mauga,LB,LV,74,245,1,2022,2000-01-08,Southern California
00-0037384,Ja'Quan McMillian,DB,DEN,70,183,1,2022,2000-06-04,East Carolina
00-0037385,Michael Niese,OL,DET,77,295,1,2022,1998-01-13,Temple
00-0037387,Jalen Virgil,WR,DEN,73,210,1,2022,1998-07-13,Appalachian State
00-0037392,Trevor Denbow,DB,IND,70,225,1,2022,1998-08-26,Southern Methodist
00-0037393,JoJo Domann,LB,TEN,73,230,1,2022,1997-07-28,Nebraska
00-0037394,Ethan Fernea,WR,IND,71,190,1,2022,1998-03-02,UCLA
00-0037395,Dallis Flowers,DB,IND,73,190,1,2022,1997-06-04,Pittsburg State
00-0037396,Wesley French,OL,IND,76,310,1,2022,1996-11-30,Western Michigan
00-0037397,Alex Mollette,OL,DET,76,294,1,2022,NA,Marshall
00-0037401,Forrest Rhyne,LB,PIT,73,235,1,2022,NA,Villanova
00-0037404,Ryan Van Demark,OL,BUF,78,300,1,2022,1998-03-22,Connecticut
00-0037410,Jashaun Corbin,RB,NYG,72,221,1,2022,2000-08-20,Florida State
00-0037412,Cal Adomitis,LS,CIN,74,250,1,2022,1998-07-09,Pittsburgh
00-0037413,Ben Brown,OL,ARI,77,315,1,2022,1998-05-19,Mississippi
00-0037414,Devin Cochran,OL,CIN,79,314,1,2022,1998-07-17,Georgia Tech
00-0037415,Allan George,DB,CIN,71,195,1,2022,1999-07-16,Vanderbilt
00-0037418,Delonte Hood,DB,DEN,72,185,1,2022,NA,Peru State
00-0037420,Kwamie Lassiter,WR,CIN,71,175,1,2022,1998-01-21,Kansas
00-0037422,Kendric Pryor,WR,CIN,71,189,1,2022,1998-01-06,Wisconsin
00-0037424,Justin Rigg,TE,TEN,78,263,1,2022,NA,Kentucky
00-0037427,Carson Wells,LB,NE,76,245,1,2022,NA,Colorado
00-0037428,Alec Anderson,OL,BUF,77,305,1,2022,1999-10-03,UCLA
00-0037429,Raheem Blackshear,RB,CAR,69,194,1,2022,1998-06-05,Virginia Tech
00-0037431,Kingsley Jonathan,DL,BUF,76,260,1,2022,1998-04-28,Syracuse
00-0037437,Greg Bell,RB,PIT,72,200,1,2022,1998-06-16,San Diego State
00-0037440,Obinna Eze,OL,NYJ,80,315,1,2022,1998-06-12,Texas Christian
00-0037441,Kevin Jarvis,OL,BUF,78,321,1,2022,1998-12-22,Michigan State
00-0037443,Kalil Pimpleton,WR,NYG,69,175,1,2022,NA,Central Michigan
00-0037447,Tomon Fox,LB,NYG,74,260,1,2022,1998-03-16,North Carolina
00-0037448,Dre Miller,WR,GB,74,215,1,2022,NA,Maine
00-0037451,Rod Williams,TE,PIT,76,235,1,2022,2000-04-10,Tennessee-Martin
00-0037455,Seth Green,TE,DAL,75,235,1,2022,NA,Houston
00-0037456,Troy Hairston,RB,HOU,71,245,1,2022,1998-12-08,Central Michigan
00-0037457,Jake Hansen,LB,HOU,73,230,1,2022,1998-06-19,Illinois
00-0037459,Kurt Hinish,DL,HOU,74,296,1,2022,1999-04-27,Notre Dame
00-0037460,Johnny Johnson III,WR,HOU,73,199,1,2022,1999-05-14,Oregon
00-0037461,Tristin McCollum,DB,PHI,75,195,1,2022,1999-05-03,Sam Houston State
00-0037464,Jacobi Francis,DB,HOU,71,179,1,2022,1998-09-06,Memphis
00-0037468,Raheem Layne,DB,LAC,71,200,1,2022,1999-07-02,Indiana
00-0037469,Tyreek Maddox-Williams,LB,ARI,72,235,1,2022,1997-10-28,Rutgers
00-0037471,James McCourt,K,LV,73,216,1,2022,1997-11-09,Illinois
00-0037474,Ty Shelby,DL,LAC,76,260,1,2022,1998-10-14,Louisiana-Monroe
00-0037475,Stone Smartt,TE,LAC,76,232,1,2022,1998-10-04,Old Dominion
00-0037477,Andrew Trainer,OL,LAC,79,320,1,2022,1997-12-18,William &amp; Mary
00-0037478,Isaac Weaver,OL,LAC,78,303,1,2022,NA,Old Dominion
00-0037480,Dylan Cook,OL,PIT,78,280,1,2022,1998-01-11,Montana
00-0037481,Olakunle Fatukasi,LB,LA,74,230,1,2022,1999-06-11,Rutgers
00-0037482,Don Gardner,DB,TB,73,185,1,2022,1997-12-09,South Dakota State
00-0037483,Kaylon Geiger,WR,TB,70,180,1,2022,NA,Texas Tech
00-0037484,Kyler McMichael,DB,ARI,72,210,1,2022,2000-03-22,North Carolina
00-0037487,Deven Thompkins,WR,TB,68,155,1,2022,1999-12-23,Utah State
00-0037488,Nolan Turner,DB,TB,72,200,1,2022,NA,Clemson
00-0037491,J.J. Russell,LB,TB,73,225,1,2022,1998-10-12,Memphis
00-0037493,Mike Brown,DB,TEN,73,222,1,2022,1999-04-07,"Miami, O."
00-0037495,Bryant Koback,RB,SEA,72,210,1,2022,1998-04-06,Toledo
00-0037496,Zach McCloud,DL,IND,74,235,1,2022,1998-04-22,Miami
00-0037497,Josh Sokol,OL,MIN,75,290,1,2022,NA,Sacred Heart
00-0037499,Luiji Vilain,LB,CAR,76,252,1,2022,1998-03-10,Wake Forest
00-0037500,Ryan Wright,P,MIN,75,245,1,2022,2000-06-01,Tulane
00-0037503,Darien Butler,LB,LV,72,225,1,2022,2000-02-29,Arizona State
00-0037505,Bryce Cosby,DB,LV,70,188,1,2022,NA,Ball State
00-0037506,Cole Fotheringham,TE,LV,76,243,1,2022,1997-10-11,Utah
00-0037507,Chase Garbers,QB,LV,74,225,1,2022,NA,California
00-0037509,Sincere McCormick,RB,LV,69,205,1,2022,2000-09-10,Texas-San Antonio
00-0037512,Isaiah Pola-Mao,DB,LV,76,205,1,2022,1999-06-30,Southern California
00-0037515,Zach VanValkenburg,LB,LA,76,267,1,2022,1998-02-17,Iowa
00-0037516,Sam Webb,DB,LV,74,195,1,2022,1998-05-19,Missouri Western
00-0037517,Luke Masterson,LB,LV,73,220,1,2022,1998-01-07,Wake Forest
00-0037519,Kevin Atkins,DL,NYG,73,310,1,2022,NA,Fresno State
00-0037521,Tayler Hawkins,DB,SF,73,205,1,2022,1997-12-27,San Diego State
00-0037522,Qwuantrezz Knight,DB,ARI,72,199,1,2022,1997-10-10,UCLA
00-0037524,Tay Martin,WR,SF,75,186,1,2022,1997-12-14,Oklahoma State
00-0037525,Jordan Mason,RB,SF,71,218,1,2022,1999-05-24,Georgia Tech
00-0037526,Marcelino McCrary-Ball,LB,NYJ,72,222,1,2022,1999-03-23,Indiana
00-0037527,Segun Olubi,LB,IND,72,220,1,2022,1999-11-01,San Diego State
00-0037529,Jason Poe,OL,NYJ,73,295,1,2022,1998-07-27,Mercer
00-0037535,DaMarcus Fields,DB,WAS,72,200,1,2022,NA,Texas Tech
00-0037536,Vincent Gray,DB,CLE,74,192,1,2022,1999-12-28,Michigan
00-0037537,Lewis Kidd,OL,IND,78,311,1,2022,1997-09-15,Montana State
00-0037539,Lucas Krull,TE,DEN,78,260,1,2022,1998-07-11,Pittsburgh
00-0037540,Smoke Monday,DB,NO,73,200,1,2022,NA,Auburn
00-0037542,John Parker Romo,K,CHI,71,175,1,2022,1997-08-24,Virginia Tech
00-0037544,Nephi Sewell,LB,NO,72,228,1,2022,1998-12-19,Utah
00-0037545,Rashid Shaheed,WR,NO,72,180,1,2022,1998-08-31,Weber State
00-0037546,Abram Smith,RB,MIN,71,221,1,2022,NA,Baylor
00-0037547,Daniel Whelan,P,GB,77,210,1,2022,1999-02-10,California-Davis
00-0037549,Darrell Baker,DB,IND,73,200,1,2022,1998-03-27,Georgia Southern
00-0037551,Stephen Jones,DL,NYJ,76,290,1,2022,1999-06-06,Colorado State
00-0037553,Jontre Kirklin,WR,NO,71,180,1,2022,1998-10-09,Louisiana State
00-0037556,Chris Pierce,TE,CAR,75,235,1,2022,1998-11-02,Vanderbilt
00-0037557,Ronnie Rivers,RB,LA,69,190,1,2022,1999-01-31,Fresno State
00-0037560,Chandler Wooten,LB,CAR,75,232,1,2022,1999-04-25,Auburn
00-0037561,Markquese Bell,DB,DAL,75,205,1,2022,1999-01-06,Florida A&amp;M
00-0037563,Malik Davis,RB,DAL,70,207,1,2022,1998-11-26,Florida
00-0037564,Dontario Drummond,WR,DAL,73,220,1,2022,NA,Mississippi
00-0037565,James Empey,OL,TEN,76,300,1,2022,1996-10-27,Brigham Young
00-0037566,Ty Fryfogle,WR,KC,73,215,1,2022,NA,Indiana
00-0037569,Peyton Hendershot,TE,DAL,76,245,1,2022,1999-04-23,Indiana
00-0037570,Dennis Houston,WR,NYG,73,205,1,2022,1999-04-24,Western Illinois
00-0037572,Alec Lindstrom,OL,DAL,75,298,1,2022,NA,Boston College
00-0037573,Quandre Mosely,DB,TB,73,185,1,2022,1999-05-18,Kentucky
00-0037577,Isaac Taylor-Stuart,DB,IND,74,200,1,2022,1999-10-25,Southern California
00-0037578,Juanyeh Thomas,DB,DAL,75,217,1,2022,2000-06-24,Georgia Tech
00-0037580,Jared Bernhardt,WR,ATL,73,195,1,2022,NA,Ferris State
00-0037582,Kuony Deng,LB,PIT,77,225,1,2022,NA,California
00-0037583,Matt Hankins,DB,LAC,73,185,1,2022,1999-02-22,Iowa
00-0037584,Brad Hawkins,DB,NE,73,218,1,2022,NA,Michigan
00-0037585,Timmy Horne,DL,NYG,76,321,1,2022,1997-10-25,Kansas State
00-0037587,Nate Landman,LB,ATL,75,230,1,2022,1998-11-19,Colorado
00-0037590,Tyler Vrabel,OL,ATL,78,307,1,2022,2000-06-24,Boston College
00-0037591,Leroy Watson,OL,CLE,77,260,1,2022,1998-06-10,Texas-San Antonio
00-0037592,David Anenih,LB,ARI,75,249,1,2022,NA,Houston
00-0037593,Tre Avery,DB,TEN,71,190,1,2022,1997-02-26,Rutgers
00-0037594,Julius Chestnut,RB,TEN,71,215,1,2022,2000-10-26,Sacred Heart
00-0037596,Jack Gibbens,LB,TEN,75,245,1,2022,1998-11-24,Minnesota
00-0037598,Hayden Howerton,OL,ARI,75,292,1,2022,1999-02-11,Southern Methodist
00-0037600,Jalen McKenzie,OL,LV,77,315,1,2022,1999-07-10,Southern California
00-0037601,Xavier Newman-Johnson,OL,NYJ,74,310,1,2022,1999-08-04,Baylor
00-0037602,Sam Okuayinonu,DL,SF,73,285,1,2022,1998-05-01,Maryland
00-0037603,Jayden Peevy,DL,CAR,77,315,1,2022,1999-09-03,Texas A&amp;M
00-0037604,Reggie Roberson,WR,TEN,73,197,1,2022,NA,Southern Methodist
00-0037605,Andrew Rupcich,OL,TEN,78,323,1,2022,1999-04-01,Culver-Stockton
00-0037607,Ryan Stonehouse,P,TEN,70,178,1,2022,1999-05-11,Colorado State
00-0037608,Tre Swilling,DB,BAL,73,196,1,2022,1999-03-26,Georgia Tech
00-0037609,Aaron Shampklin,RB,LAC,69,194,1,2022,NA,Harvard
00-0037611,Kayvon Thibodeaux,LB,NYG,77,250,1,2022,2000-12-15,Oregon
00-0037612,Evan Neal,OL,NYG,79,360,1,2022,2000-09-19,Alabama
00-0037613,Kenyon Green,OL,HOU,76,325,1,2022,2001-03-15,Texas A&amp;M
00-0037614,John Metchie III,WR,HOU,71,195,1,2022,2000-07-18,Alabama
00-0037615,Nakobe Dean,LB,PHI,71,225,1,2022,2000-12-13,Georgia
00-0037616,Nick Cross,DB,IND,72,215,1,2022,2001-09-10,Maryland
00-0037617,Hassan Haskins,RB,TEN,74,220,1,2022,1999-11-26,Michigan
00-0037618,Zach Thomas,OL,LA,77,300,1,2022,1998-05-26,San Diego State
00-0037619,Chasen Hines,OL,MIA,75,349,1,2022,2000-04-03,Louisiana State
00-0037620,Andrew Stueber,OL,NE,78,338,1,2022,1999-07-01,Michigan
00-0037621,Ryder Anderson,DL,NYG,78,266,1,2022,1998-10-15,Indiana
00-0037625,Vitaliy Gurman,OL,NYJ,75,305,1,2022,1998-08-04,Toledo
00-0037627,Mike Greene,DL,TB,75,285,1,2022,1999-05-03,James Madison
00-0037633,Jacob Hummel,LB,LA,73,230,1,2022,1999-01-04,Iowa State
00-0037634,Duron Lowe,DB,KC,70,180,1,2022,NA,Liberty
00-0037636,Jack Snyder,OL,MIN,76,295,1,2022,NA,San Jose State
00-0037638,Benton Whitley,LB,NYG,76,250,1,2022,1999-02-12,Holy Cross
00-0037639,William Kwenkeu,LB,MIN,73,235,1,2022,1997-01-08,Temple
00-0037654,Tucker Fisk,TE,ATL,76,285,1,2022,1999-01-19,Stanford
00-0037658,Liam Ryan,OL,SEA,77,293,1,2022,NA,Washington State
00-0037660,Prince Emili,DL,NO,74,300,1,2022,NA,Pennsylvania
00-0037661,Ja'Marcus Ingram,DB,BUF,74,185,1,2022,1997-09-02,Buffalo
00-0037662,C.J. Brewer,DL,TB,74,280,1,2022,1997-11-22,Coastal Carolina
00-0037663,Jermaine Johnson,LB,NYJ,77,260,1,2022,1999-01-08,Florida State
00-0037664,Alec Pierce,WR,IND,75,213,1,2022,2000-05-02,Cincinnati
00-0037665,Sam Williams,DL,DAL,76,265,1,2022,1999-03-31,Mississippi
00-0037666,Jalen Tolbert,WR,DAL,73,195,1,2022,1999-02-27,South Alabama
00-0037667,Kerby Joseph,DB,DET,73,200,1,2022,2000-11-14,Illinois
00-0037670,Arnold Tarpley,DB,ATL,73,203,5,2024,NA,Vanderbilt
00-0037686,Tucker Addington,LS,WAS,74,230,2,2021,1997-07-16,Sam Houston State
00-0037692,Brandon Aubrey,K,DAL,75,192,1,2023,1995-03-14,Notre Dame
00-0037708,Maurice Alexander,WR,DET,71,180,3,2022,1997-01-10,Florida International
00-0037711,Jeremiah Pharms,DL,NE,75,270,3,2022,1996-10-16,Friends
00-0037724,La'Michael Pettway,TE,NE,73,223,3,2023,1997-03-20,Iowa State
00-0037740,Garrett Wilson,WR,NYJ,72,192,1,2022,2000-07-22,Ohio State
00-0037741,Jahan Dotson,WR,WAS,71,182,1,2022,2000-03-22,Penn State
00-0037742,Treylon Burks,WR,TEN,74,225,1,2022,2000-03-23,Arkansas
00-0037743,Dax Hill,DB,CIN,72,192,1,2022,2000-09-29,Michigan
00-0037744,Trey McBride,TE,ARI,76,245,1,2022,1999-11-22,Colorado State
00-0037745,Velus Jones,WR,CHI,72,200,1,2022,1997-05-11,Tennessee
00-0037746,Brian Robinson,RB,WAS,73,228,1,2022,1999-03-22,Alabama
00-0037747,Christian Matthew,DB,BAL,74,200,1,2022,1996-10-26,Valdosta State
00-0037748,Marquis Hayes,OL,ARI,77,324,1,2022,1999-02-14,Oklahoma
00-0037751,Myjai Sanders,LB,HOU,77,240,1,2022,1998-07-12,Cincinnati
00-0037752,Tycen Anderson,DB,CIN,74,200,1,2022,1999-06-13,Toledo
00-0037753,Cam Taylor-Britt,DB,CIN,71,205,1,2022,1999-10-15,Nebraska
00-0037754,Nicholas Petit-Frere,OL,TEN,77,310,1,2022,1999-09-15,Ohio State
00-0037755,Jelani Woods,TE,IND,79,265,1,2022,1998-10-09,Virginia
00-0037756,Travis Jones,DL,BAL,76,336,1,2022,1999-10-15,Connecticut
00-0037757,Bernhard Raimann,OL,IND,78,305,1,2022,1997-09-23,Central Michigan
00-0037758,Cordale Flott,DB,NYG,73,170,1,2022,2001-08-24,Louisiana State
00-0037759,DeMarvin Leal,DL,PIT,76,290,1,2022,2000-07-01,Texas A&amp;M
00-0037760,Jeff Gunter,DL,CIN,76,260,1,2022,1999-06-01,Coastal Carolina
00-0037801,KaVontae Turpin,WR,DAL,69,153,4,2022,1996-08-02,Texas Christian
00-0037804,Zach Carter,DL,CIN,76,290,1,2022,1999-04-07,Florida
00-0037805,Jeremy Ruckert,TE,NYJ,77,250,1,2022,2000-08-11,Ohio State
00-0037806,Diego Fagot,LB,NE,75,240,1,2022,NA,Navy
00-0037807,Joshua Ezeudu,OL,NYG,76,325,1,2022,1999-09-19,North Carolina
00-0037808,DeAngelo Malone,LB,ATL,76,240,1,2022,1999-07-12,Western Kentucky
00-0037809,Chigoziem Okonkwo,TE,TEN,75,250,1,2022,1999-09-08,Maryland
00-0037810,Troy Andersen,LB,ATL,76,230,1,2022,1999-04-23,Montana State
00-0037811,Chad Muma,LB,JAX,75,242,1,2022,1999-08-18,Wyoming
00-0037812,Abraham Lucas,OL,SEA,78,319,1,2022,1998-10-15,Washington State
00-0037813,Channing Tindall,LB,MIA,74,230,1,2022,2000-03-28,Georgia
00-0037814,Luke Fortner,OL,JAX,78,300,1,2022,1998-05-15,Kentucky
00-0037815,Cameron Thomas,LB,ARI,76,270,1,2022,2000-07-01,San Diego State
00-0037816,Romeo Doubs,WR,GB,74,200,1,2022,2000-04-13,Nevada
00-0037817,Zach Tom,OL,GB,76,295,1,2022,1999-03-26,Wake Forest
00-0037818,Zion Johnson,OL,LAC,75,305,1,2022,1999-11-18,Boston College
00-0037819,Leo Chenal,LB,KC,75,261,1,2022,2000-10-26,Wisconsin
00-0037821,Charles Cross,OL,SEA,77,310,1,2022,2000-11-25,Mississippi State
00-0037822,Brian Asamoah,LB,MIN,72,230,1,2022,2000-03-29,Oklahoma
00-0037823,Christian Harris,LB,HOU,73,232,1,2022,2001-01-16,Alabama
00-0037825,Tyler Linderbaum,OL,BAL,74,290,1,2022,2000-04-07,Iowa
00-0037826,Drake Jackson,DL,SF,76,250,1,2022,2001-04-12,Southern California
00-0037827,Tyrion Davis-Price,RB,SF,73,223,1,2022,2000-10-23,Louisiana State
00-0037828,Danny Gray,WR,SF,72,199,1,2022,1999-04-01,Southern Methodist
00-0037829,Spencer Burford,OL,SF,76,295,1,2022,2000-07-19,Texas-San Antonio
00-0037830,Samuel Womack,DB,SF,70,187,1,2022,1999-07-07,Toledo
00-0037831,Nick Zakelj,OL,SF,78,325,1,2022,1999-06-22,Fordham
00-0037832,Kalia Davis,DL,SF,74,310,1,2022,1998-10-02,Central Florida
00-0037833,Tariq Castro-Fields,DB,WAS,73,195,1,2022,1999-01-14,Penn State
00-0037834,Brock Purdy,QB,SF,73,212,1,2022,1999-12-27,Iowa State
00-0037835,Luke Goedeke,OL,TB,77,310,1,2022,1998-11-21,Central Michigan
00-0037836,Logan Bruss,OL,LA,77,310,1,2022,1998-10-06,Wisconsin
00-0037837,Calvin Austin,WR,PIT,69,162,1,2022,1999-03-24,Memphis
00-0037838,Isaiah Likely,TE,BAL,76,240,1,2022,2000-04-18,Coastal Carolina
00-0037839,Cobie Durant,DB,LA,71,175,1,2022,1998-02-09,South Carolina State
00-0037840,Kyren Williams,RB,LA,69,199,1,2022,2000-08-26,Notre Dame
00-0037841,Quentin Lake,DB,LA,73,205,1,2022,1999-01-29,UCLA
00-0037842,Derion Kendrick,DB,LA,72,190,1,2022,2000-08-24,Georgia
00-0037843,Daniel Hardy,LB,CHI,75,240,1,2022,1998-12-15,Montana State
00-0037844,Russ Yeast,DB,LA,70,195,1,2022,1999-05-08,Kansas State
00-0037845,A.J. Arcuri,OL,LA,79,320,1,2022,1997-08-13,Michigan State
00-0037984,Damarion Williams,DB,BAL,70,180,1,2022,1998-07-15,Houston
00-0038038,Kyle Hamilton,DB,BAL,76,220,1,2022,2001-03-16,Notre Dame
00-0038039,Jack Jones,DB,LV,71,170,1,2022,1997-12-20,Arizona State
00-0038040,Zamir White,RB,LV,72,215,1,2022,1999-09-18,Georgia
00-0038041,Jake Ferguson,TE,DAL,77,250,1,2022,1999-01-18,Wisconsin
00-0038042,Jake Camarda,P,TB,73,180,1,2022,1999-04-20,Georgia
00-0038043,Joshua Williams,DB,KC,75,197,1,2022,1999-10-17,Fayetteville State
00-0038044,Caeveon Patton,DL,ATL,72,289,1,2022,NA,Texas State
00-0038045,Isaiah Spiller,RB,LAC,73,215,1,2022,2001-08-09,Texas A&amp;M
00-0038046,Charlie Kolar,TE,BAL,78,255,1,2022,1999-02-10,Iowa State
00-0038073,Alex Akingbulu,OL,WAS,77,300,1,2022,1997-12-28,Fresno State
00-0038090,Skyy Moore,WR,KC,70,195,1,2022,2000-09-10,Western Michigan
00-0038091,J.T. Woods,DB,LAC,74,193,1,2022,2000-06-10,Baylor
00-0038092,Erik Ezukanma,WR,MIA,74,220,1,2022,2000-01-25,Texas Tech
00-0038093,Neil Farrell,DL,KC,76,325,1,2022,1998-09-09,Louisiana State
00-0038094,Jordan Stout,P,BAL,75,209,1,2022,1998-08-04,Penn State
00-0038095,Cordell Volson,OL,CIN,78,310,1,2022,1998-07-20,North Dakota State
00-0038096,Joshua Paschal,DL,DET,75,278,1,2022,1999-12-17,Kentucky
00-0038097,Cade York,K,NYG,73,198,1,2022,2001-01-27,Louisiana State
00-0038098,Pierre Strong,RB,CLE,71,205,1,2022,1998-12-10,South Dakota State
00-0038099,Phidarian Mathis,DL,WAS,76,312,1,2022,1998-04-26,Alabama
00-0038100,Percy Butler,DB,WAS,72,191,1,2022,2000-05-05,Louisiana-Lafayette
00-0038101,Akayleb Evans,DB,MIN,74,193,1,2022,1999-06-22,Missouri
00-0038102,Kenny Pickett,QB,PIT,75,220,1,2022,1998-06-06,Pittsburgh
00-0038103,Cole Strange,OL,NE,77,301,1,2022,1998-07-31,Chattanooga
00-0038104,Tyquan Thornton,WR,NE,74,180,1,2022,2000-08-07,Baylor
00-0038105,Damarri Mathis,DB,DEN,71,195,1,2022,1999-04-12,Pittsburgh
00-0038106,Eyioma Uwazurike,DL,DEN,78,285,1,2022,1998-05-06,Iowa State
00-0038107,Micheal Clemons,DL,NYJ,77,270,1,2022,1997-08-21,Texas A&amp;M
00-0038108,Bailey Zappe,QB,NE,73,220,1,2022,1999-04-26,Western Kentucky
00-0038111,Kyler Gordon,DB,CHI,72,195,1,2022,1999-12-17,Washington
00-0038112,Cam Jurgens,OL,PHI,75,290,1,2022,1999-08-21,Nebraska
00-0038113,Brandon Smith,LB,PHI,75,241,1,2022,2001-04-12,Penn State
00-0038114,Max Mitchell,OL,NYJ,78,299,1,2022,1999-10-12,Louisiana-Lafayette
00-0038115,Daniel Bellinger,TE,NYG,77,255,1,2022,2000-09-22,San Diego State
00-0038116,Arnold Ebiketie,LB,ATL,75,256,1,2022,1999-01-23,Penn State
00-0038117,Wan'Dale Robinson,WR,NYG,68,185,1,2022,2001-01-05,Kentucky
00-0038118,Daniel Faalele,OL,BAL,80,380,1,2022,1999-11-09,Minnesota
00-0038119,Jalyn Armour-Davis,DB,BAL,73,192,1,2022,1999-09-03,Alabama
00-0038120,Breece Hall,RB,NYJ,73,220,1,2022,2001-05-31,Iowa State
00-0038121,Alontae Taylor,DB,NO,73,195,1,2022,1998-12-03,Tennessee
00-0038122,Desmond Ridder,QB,ATL,75,215,1,2022,1999-08-31,Cincinnati
00-0038123,Dane Belton,DB,NYG,73,205,1,2022,2000-12-07,Iowa
00-0038124,Christian Watson,WR,GB,76,208,1,2022,1999-05-12,North Dakota State
00-0038125,Roger McCreary,DB,TEN,71,188,1,2022,2000-02-10,Auburn
00-0038126,Perrion Winfrey,DL,NYJ,76,290,1,2022,2000-08-15,Oklahoma
00-0038127,Logan Hall,DL,TB,78,275,1,2022,2000-04-22,Houston
00-0038128,Malik Willis,QB,TEN,73,215,1,2022,1999-05-25,Liberty
00-0038129,Cade Otton,TE,TB,77,250,1,2022,1999-04-15,Washington
00-0038130,Andrew Booth,DB,MIN,72,200,1,2022,2000-09-28,Clemson
00-0038131,Ed Ingram,OL,MIN,75,295,1,2022,1999-02-11,Louisiana State
00-0038132,Matt Corral,QB,NE,74,205,1,2022,1999-01-31,Mississippi
00-0038133,Boye Mafe,LB,SEA,76,265,1,2022,1998-11-30,Minnesota
00-0038134,Kenneth Walker,RB,SEA,69,210,1,2022,2000-10-20,Michigan State
00-0038135,Jaquan Brisker,DB,CHI,73,202,1,2022,1999-04-20,Penn State
